Thread ID: 18456180
Fiber ID: 52550820
Total: 4.894516
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.06      0.034     0.003     0.000     0.031     2000   ActionDispatch::Http::Cache::Response#cache_control_headers 
  0.06      0.003     0.003     0.000     0.000     2000   ActiveRecord::Relation#reset 
  0.06      0.003     0.003     0.000     0.000     3000   Kernel#method 
  0.06      0.015     0.003     0.000     0.012     4000   ThreadSafe::MriCacheBackend#[]= 
  0.06      0.003     0.003     0.000     0.000     5000   URI::Generic#split_userinfo 
  0.06      0.003     0.003     0.000     0.000     8000   <Module::Process>#pid 
  0.06      0.040     0.003     0.000     0.037     1000   ActiveRecord::Railties::ControllerRuntime#append_info_to_payload 
  0.06      0.258     0.003     0.000     0.255     2000  *ActionController::Serialization#_render_option_json 
  0.06      0.005     0.003     0.000     0.002     3000   ActiveSupport::HashWithIndifferentAccess#convert_value 
  0.06      0.010     0.003     0.000     0.007     1000   ActiveSupport::TaggedLogging::Formatter#push_tags 
  0.06      0.036     0.003     0.000     0.033     4000   String#blank? 
  0.06      1.337     0.003     0.000     1.334     1000   ActionController::ImplicitRender#send_action 
  0.06      2.518     0.003     0.000     2.515     1000   ActionController::Metal#dispatch 
  0.06      0.030     0.003     0.000     0.027     2000   ActiveSupport::Notifications::Event#duration 
  0.06      0.003     0.003     0.000     0.000     1000   Rack::Request#trusted_proxy? 
  0.06      0.077     0.003     0.000     0.075     1000   ActiveRecord::QueryCache#restore_query_cache_settings 
  0.06      0.012     0.003     0.000     0.009     2000   Kernel#clone 
  0.06      0.031     0.003     0.000     0.028     1000   ActiveRecord::Relation#scoping 
  0.06      0.057     0.003     0.000     0.054     3000   Logger::LogDevice#write 
  0.06      0.015     0.003     0.000     0.012     1000   ActiveRecord::Delegation::ClassMethods#new 
  0.06      0.003     0.003     0.000     0.000     3000   ActionDispatch::Response::Buffer#initialize 
  0.06      0.064     0.003     0.000     0.061     1000   <Class::ActionDispatch::Request::Session>#create 
  0.06      3.056     0.003     0.000     3.053     1000   ActionDispatch::Journey::Router#call 
  0.06      0.003     0.003     0.000     0.000     5000   URI::Generic#set_registry 
  0.06      0.014     0.003     0.000     0.011     1000   ActionView::LookupContext#formats= 
  0.06      0.480     0.003     0.000     0.478     1000   ActiveRecord::ConnectionAdapters::QueryCache#select_all 
  0.06      0.003     0.003     0.000     0.000     3000   URI::Generic#parser 
  0.06      0.006     0.003     0.000     0.003     4000   ThreadSafe::NonConcurrentCacheBackend#[]= 
  0.06      0.115     0.003     0.000     0.112     1000   ActiveModel::Serializer#as_json 
  0.06      0.005     0.003     0.000     0.002     2000   ActiveRecord::Scoping::ScopeRegistry#value_for 
  0.06      0.026     0.003     0.000     0.023     4000  *ActionView::LookupContext::Accessors#initialize_details 
  0.06      0.007     0.003     0.000     0.004     4000   Numeric#quo 
  0.06      0.032     0.003     0.000     0.029     1000   ActionController::ParamsWrapper#_wrapper_enabled? 
  0.06      0.030     0.003     0.000     0.027     3000   Logger#format_message 
  0.06      0.020     0.003     0.000     0.018     1000   ActiveRecord::Core::ClassMethods#relation 
  0.06      0.003     0.003     0.000     0.000     3000   Kernel#instance_variable_set 
  0.06      2.619     0.003     0.000     2.616     1000   ActionController::RackDelegation#dispatch 
  0.06      0.006     0.003     0.000     0.004     1000   ActionController::Streaming#_process_options 
  0.06      3.405     0.003     0.000     3.403     1000   ActionDispatch::Callbacks#call 
  0.06      0.003     0.003     0.000     0.000     2000   Arel::Visitors::ToSql#quote_column_name 
  0.06      0.072     0.003     0.000     0.069     1000   ActionDispatch::Request#POST 
  0.06      0.011     0.003     0.000     0.008     2000   URI::Generic#normalize 
  0.06      0.154     0.003     0.000     0.151     1000   ActiveModel::Serializer#to_json 
  0.06      3.704     0.003     0.000     3.701     1000   ActionDispatch::RequestId#call 
  0.06      0.024     0.003     0.000     0.021     2000  *JsonTestTest#_run__4105572073353247258__setup__callbacks 
  0.05      0.003     0.003     0.000     0.000     5000   Array#initialize_copy 
  0.05      0.087     0.003     0.000     0.084     2000   ActiveSupport::LogSubscriber#info 
  0.05      0.016     0.003     0.000     0.013     1000   ActiveRecord::Railties::ControllerRuntime::ClassMethods#log_process_action 
  0.05      0.003     0.003     0.000     0.000     2000   <Class::Regexp>#escape 
  0.05      0.011     0.003     0.000     0.008     1000   ActionDispatch::Http::URL#port 
  0.05      0.007     0.003     0.000     0.004     2000   ActionDispatch::Response#status= 
  0.05      0.102     0.003     0.000     0.099     2000   ActiveRecord::ConnectionAdapters::DatabaseStatements#to_sql 
  0.05      0.062     0.003     0.000     0.059     2000   ActionDispatch::Response#merge_default_headers 
  0.05      0.113     0.003     0.000     0.110     3000   Logger#info 
  0.05      0.004     0.003     0.000     0.001     1000   ActionDispatch::Request#method 
  0.05      0.003     0.003     0.000     0.000     5000   Module#< 
  0.05      0.004     0.003     0.000     0.001     4000   ActiveRecord::Scoping::ScopeRegistry#raise_invalid_scope_type! 
  0.05      0.003     0.003     0.000     0.000     1000   String#unpack 
  0.05      0.008     0.003     0.000     0.006     1000   <Class::Digest::Class>#digest 
  0.05      0.013     0.003     0.000     0.010     2000   ActionDispatch::Http::URL#host 
  0.05      3.320     0.003     0.000     3.317     1000   Rack::Session::Abstract::ID#context 
  0.05      0.003     0.003     0.000     0.000     1000   ActiveRecord::Relation#initialize 
  0.05      0.351     0.003     0.000     0.348     1000   ActiveRecord::ConnectionAdapters::AbstractAdapter#log 
  0.05      0.074     0.003     0.000     0.072     1000   ActionController::Rendering#_normalize_options 
  0.05      0.111     0.003     0.000     0.109     1000   Rack::MockResponse#initialize 
  0.05      0.008     0.003     0.000     0.005     1000   ActionView::LookupContext::Accessors#formats= 
  0.05      0.015     0.003     0.000     0.012     3000   Enumerable#find_all 
  0.05      0.087     0.003     0.000     0.085     2000   <Class::Rack::Utils::HeaderHash>#new 
  0.05      0.003     0.003     0.000     0.000     2000   ActionDispatch::Http::Parameters#path_parameters 
  0.05      0.097     0.003     0.000     0.094     1000   ActionDispatch::Journey::Router#filter_routes 
  0.05      0.004     0.003     0.000     0.002     4000   Rational#to_f 
  0.05      3.417     0.003     0.000     3.415     1000   ActionDispatch::DebugExceptions#call 
  0.05      0.003     0.003     0.000     0.000     4000   Rack::MockSession#last_response 
  0.05      0.003     0.003     0.000     0.000     5000   Symbol#to_proc 
  0.05      0.018     0.003     0.000     0.016     3000   ActiveRecord::LogSubscriber#logger 
  0.05      0.003     0.003     0.000     0.000     1000   ActionDispatch::Cookies::CookieJar#initialize 
  0.05      0.002     0.002     0.000     0.000     5000   URI::Generic#set_opaque 
  0.05      0.002     0.002     0.000     0.000     2000   Symbol#[] 
  0.05      0.002     0.002     0.000     0.000     3000   String#[] 
  0.05      0.012     0.002     0.000     0.009     1000   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource 
  0.05      0.025     0.002     0.000     0.022     4000  *ActiveRecord::Scoping::ClassMethods#current_scope 
  0.05      0.002     0.002     0.000     0.000     4000   Hash#update 
  0.05      0.007     0.002     0.000     0.004     4000  *Proc#yield 
  0.05      0.382     0.002     0.000     0.380     1000   AbstractController::Rendering#render 
  0.05      3.388     0.002     0.000     3.386     1000   ActiveRecord::ConnectionAdapters::ConnectionManagement#call 
  0.05      0.004     0.002     0.000     0.001     1000   ActionController::Metal#response_body= 
  0.05      0.037     0.002     0.000     0.035     1000   ActionDispatch::Request#GET 
  0.05      0.010     0.002     0.000     0.008     1000   ActionController::Instrumentation::ClassMethods#log_process_action 
  0.05      3.760     0.002     0.000     3.758     3000  *ActiveSupport::Cache::Strategy::LocalCache::Middleware#call 
  0.05      2.394     0.002     0.000     2.392     1000   ActiveRecord::Railties::ControllerRuntime#process_action 
  0.05      0.002     0.002     0.000     0.000     5000   Mutex#unlock 
  0.05      3.706     0.002     0.000     3.704     1000   Rack::MethodOverride#call 
  0.05      0.052     0.002     0.000     0.050     1000   AbstractController::Layouts#_layout_for_option 
  0.05      0.004     0.002     0.000     0.001     4000   <Class::ActiveSupport::Duration>#=== 
  0.05      0.003     0.002     0.000     0.000     1000   Arel::Nodes::SelectStatement#initialize 
  0.05      0.004     0.002     0.000     0.001     1000   ActionController::Rendering#_process_options 
  0.05      0.004     0.002     0.000     0.001     2000   Rack::Test::Session#last_request 
  0.05      0.002     0.002     0.000     0.000     5000   Array#[]= 
  0.05      0.004     0.002     0.000     0.002     1000   Rack::Utils::KeySpaceConstrainedParams#[]= 
  0.05      0.097     0.002     0.000     0.095     3000  *Rack::BodyProxy#close 
  0.05      0.281     0.002     0.000     0.279     2000  *ActionController::Renderers#_handle_render_options 
  0.05      0.206     0.002     0.000     0.203     1000   ActionDispatch::Http::FilterParameters#filtered_parameters 
  0.05      0.007     0.002     0.000     0.005     1000   Rack::Response#finish 
  0.05      0.015     0.002     0.000     0.012     1000   ActiveRecord::QueryMethods#build_select 
  0.05      0.002     0.002     0.000     0.000     8000   Symbol#== 
  0.05      0.002     0.002     0.000     0.000     2000   <Class::ActionDispatch::Response>#default_headers 
  0.05      2.380     0.002     0.000     2.378     1000   ActionController::ParamsWrapper#process_action 
  0.05      0.068     0.002     0.000     0.065     1000   Rack::Test::CookieJar#for 
  0.05      0.011     0.002     0.000     0.008     1000   ActionDispatch::Routing::UrlFor#initialize 
  0.05      0.005     0.002     0.000     0.003     3000   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new 
  0.05      0.011     0.002     0.000     0.009     1000   Rack::Session::Abstract::ID#commit_session? 
  0.05      0.043     0.002     0.000     0.041     1000   ActionDispatch::Cookies::ChainedCookieJars#signed_or_encrypted 
  0.05      0.038     0.002     0.000     0.035     2000   ActiveRecord::ConnectionAdapters::ConnectionHandler#connected? 
  0.05      0.009     0.002     0.000     0.006     2000   ActiveSupport::Inflector#inflections 
  0.05      0.002     0.002     0.000     0.000     1000   Array#hash 
  0.05      0.030     0.002     0.000     0.028     1000   ActiveRecord::QueryMethods#order 
  0.05      1.637     0.002     0.000     1.635     1000   AbstractController::Callbacks#process_action 
  0.05      0.002     0.002     0.000     0.000     4000   URI::Generic#absolute? 
  0.05      0.006     0.002     0.000     0.003     1000   URI::Generic#port= 
  0.05      0.038     0.002     0.000     0.035     1000   ActiveRecord::Scoping::Named::ClassMethods#all 
  0.05      0.008     0.002     0.000     0.006     1000   Rails::Rack::Logger#development? 
  0.05      0.004     0.002     0.000     0.002     3000   ActionDispatch::Response#munge_body_object 
  0.05      3.412     0.002     0.000     3.410     1000   ActionDispatch::RemoteIp#call 
  0.05      0.008     0.002     0.000     0.006     2000   ActionDispatch::Http::URL#standard_port 
  0.05      0.002     0.002     0.000     0.000     1000   Array#uniq! 
  0.05      0.003     0.002     0.000     0.001     1000   ActionDispatch::Cookies::CookieJar#handle_options 
  0.05      0.004     0.002     0.000     0.001     3000   Mime::Type#ref 
  0.05      0.002     0.002     0.000     0.000     2000   <Class::Mime::Type>#lookup 
  0.05      0.822     0.002     0.000     0.820     1000   ActiveRecord::Relation::DeprecatedMethods#first 
  0.05      0.005     0.002     0.000     0.003     1000   ActiveSupport::StringInquirer#method_missing 
  0.05      0.864     0.002     0.000     0.861     1000   ActiveRecord::Querying#first 
  0.05      0.002     0.002     0.000     0.000     2000   Array#- 
  0.05      0.005     0.002     0.000     0.002     2000   Object#blank? 
  0.04      3.212     0.002     0.000     3.210     1000   Rack::Head#call 
  0.04      0.113     0.002     0.000     0.111     1000   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params! 
  0.04      0.029     0.002     0.000     0.027     1000   Array#select! 
  0.04      0.003     0.002     0.000     0.001     1000   Arel::SelectManager#from 
  0.04      0.002     0.002     0.000     0.000     3000   ActiveRecord::QueryMethods#order_values 
  0.04      0.005     0.002     0.000     0.003     3000   BasicObject#!= 
  0.04      0.002     0.002     0.000     0.000     2000   ActionDispatch::Integration::Runner#respond_to? 
  0.04      0.008     0.002     0.000     0.006     1000   ActiveRecord::Delegation::ClassMethods#relation_class_for 
  0.04      0.002     0.002     0.000     0.000     4000   Array#pop 
  0.04      0.002     0.002     0.000     0.000     1000   ActionDispatch::Request::Session#initialize 
  0.04      0.005     0.002     0.000     0.003     2000   ActiveRecord::Scoping::ScopeRegistry#set_value_for 
  0.04      0.004     0.002     0.000     0.002     2000   Rack::Utils#status_code 
  0.04      0.002     0.002     0.000     0.000     3000   ActiveRecord::Core::ClassMethods#arel_table 
  0.04      0.003     0.002     0.000     0.000     6000   Fixnum#== 
  0.04      0.002     0.002     0.000     0.000     5000   ActionDispatch::Integration::Runner#integration_session 
  0.04      0.097     0.002     0.000     0.095     2000   ActiveSupport::Notifications::Fanout#listening? 
  0.04      0.044     0.002     0.000     0.041     1000   Kernel#URI 
  0.04      0.002     0.002     0.000     0.000     1000   String#delete 
  0.04      0.005     0.002     0.000     0.002     2000   ConditionVariable#initialize 
  0.04      0.002     0.002     0.000     0.000     3000   Rails::Rack::Logger#logger 
  0.04      0.011     0.002     0.000     0.009     1000   ActionController::HideActions#method_for_action 
  0.04      0.030     0.002     0.000     0.028     1000   ActionDispatch::Cookies::ChainedCookieJars#encrypted 
  0.04      0.003     0.002     0.000     0.001     2000   ActiveSupport::Notifications::InstrumentationRegistry#instrumenter_for 
  0.04      0.002     0.002     0.000     0.000     4000   NilClass#to_s 
  0.04      0.008     0.002     0.000     0.006     3000   ActionDispatch::Response#build_buffer 
  0.04      0.466     0.002     0.000     0.464     1000   ActionController::Instrumentation#render 
  0.04      0.002     0.002     0.000     0.000     3000   Logger#format_severity 
  0.04      0.006     0.002     0.000     0.004     2000   <Class::ActiveSupport::Inflector::Inflections>#instance 
  0.04      0.177     0.002     0.000     0.175     2000   String#underscore 
  0.04      0.033     0.002     0.000     0.031     2000   Enumerable#each_with_index 
  0.04      0.010     0.002     0.000     0.008     1000   <Class::ActiveSupport::LogSubscriber>#flush_all! 
  0.04      0.018     0.002     0.000     0.016     4000  *ActiveRecord::Scoping::ClassMethods#current_scope= 
  0.04      0.033     0.002     0.000     0.031     1000   URI::Parser#convert_to_uri 
  0.04      0.052     0.002     0.000     0.050     2000   ActiveRecord::ConnectionHandling#connected? 
  0.04      0.002     0.002     0.000     0.000     2000   ActionController::RackDelegation#content_type 
  0.04      0.020     0.002     0.000     0.018     1000   SQLite3::Statement#get_metadata 
  0.04      0.003     0.002     0.000     0.001     1000   ActiveModel::Serializer#initialize 
  0.04      0.004     0.002     0.000     0.002     1000   ActiveRecord::QueryMethods#collapse_wheres 
  0.04      0.004     0.002     0.000     0.002     2000   ActiveRecord::Delegation#primary_key 
  0.04      0.005     0.002     0.000     0.003     1000   ActiveRecord::Sanitization::ClassMethods#sanitize_sql_for_conditions 
  0.04      0.017     0.002     0.000     0.015     2000   URI::Generic#component_ary 
  0.04      0.003     0.002     0.000     0.001     2000   Array#delete 
  0.04      0.005     0.002     0.000     0.003     1000   ActionController::MiddlewareStack#build 
  0.04      0.006     0.002     0.000     0.004     1000   URI::Generic#check_host 
  0.04      0.007     0.002     0.000     0.005     1000   URI::Generic#check_scheme 
  0.04      0.008     0.002     0.000     0.006     1000   ActionDispatch::FileHandler#unescape_path 
  0.04      0.006     0.002     0.000     0.004     3000   ActionDispatch::Http::URL#protocol 
  0.04      0.005     0.002     0.000     0.003     1000   Digest::Instance#digest 
  0.04      0.003     0.002     0.000     0.001     2000   Rack::Test::Session#last_response 
  0.04      0.005     0.002     0.000     0.004     1000   ActionDispatch::FileHandler#escape_glob_chars 
  0.04      0.158     0.002     0.000     0.156     1000   ActionDispatch::Session::CookieStore#unpacked_cookie_data 
  0.04      0.079     0.002     0.000     0.077     1000   SQLite3::Database#prepare 
  0.04      0.002     0.002     0.000     0.000     5000   Hash#has_key? 
  0.04      0.010     0.002     0.000     0.009     1000   URI::Generic#scheme= 
  0.04      0.002     0.002     0.000     0.000     4000   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name_cache 
  0.04      3.228     0.002     0.000     3.226     1000   ActionDispatch::ParamsParser#call 
  0.04      0.002     0.002     0.000     0.000     2000   ActionDispatch::Integration::Session#_mock_session 
  0.04      0.003     0.002     0.000     0.001     1000   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize 
  0.04      0.040     0.002     0.000     0.038     1000   ActiveRecord::DeprecatedFinders#all 
  0.04      0.014     0.002     0.000     0.012     1000   ActionDispatch::ParamsParser#parse_formatted_parameters 
  0.04      0.039     0.002     0.000     0.037     1000   Enumerable#to_a 
  0.04      0.006     0.002     0.000     0.004     1000   Arel::SelectManager#take 
  0.04      0.002     0.002     0.000     0.000     1000   Rack::Test::Session#initialize 
  0.04      0.002     0.002     0.000     0.000     5001   Integer#to_i 
  0.04      0.150     0.002     0.000     0.148     1000   ActionDispatch::Session::CookieStore#cookie_jar 
  0.04      0.004     0.002     0.000     0.002     3000   Set#include? 
  0.04      0.014     0.002     0.000     0.012     1000   ActionDispatch::Integration::Runner#copy_session_variables! 
  0.04      0.006     0.002     0.000     0.004     1000   Rails::Rack::Logger#finish 
  0.04      0.016     0.002     0.000     0.014     4000  *<Module::ActiveSupport::Notifications>#instrumenter 
  0.04      0.012     0.002     0.000     0.010     2000   Hash#transform_keys 
  0.04      0.055     0.002     0.000     0.054     1000   Rack::Test::Cookie#matches? 
  0.04      0.010     0.002     0.000     0.008     2000   Rack::Utils#unescape 
  0.04      0.002     0.002     0.000     0.000     2000   Rack::MockSession#cookie_jar 
  0.04      4.415     0.002     0.000     4.413     1000   Rack::Test::Session#request 
  0.04      0.003     0.002     0.000     0.001     1000   Rack::ETag#skip_caching? 
  0.04      0.008     0.002     0.000     0.006     2000   MonitorMixin::ConditionVariable#initialize 
  0.04      0.003     0.002     0.000     0.001     1000   Rack::Test::Cookie#path 
  0.04      0.002     0.002     0.000     0.000     1000   ActiveRecord::Result#initialize 
  0.04      0.015     0.002     0.000     0.013     1000   Turbolinks::Cookies#set_request_method_cookie 
  0.04      0.005     0.002     0.000     0.003     1000   ActiveSupport::InheritableOptions#initialize 
  0.04      0.011     0.002     0.000     0.010     1000   ActionDispatch::Routing::RouteSet::Dispatcher#controller_reference 
  0.04      0.008     0.002     0.000     0.006     1000   AbstractController::Layouts#initialize 
  0.04      0.002     0.002     0.000     0.000     2000   Rack::Test::Cookie#domain 
  0.04      0.002     0.002     0.000     0.000     1000   Rack::ConditionalGet#fresh? 
  0.04      0.006     0.002     0.000     0.004     2000   Rack::Request#split_ip_addresses 
  0.04      0.019     0.002     0.000     0.017     2000   ActiveSupport::HashWithIndifferentAccess#dup 
  0.04      0.028     0.002     0.000     0.026     2000   Rack::Request#parse_query 
  0.04      0.009     0.002     0.000     0.007     2000   URI::Generic#split_path 
  0.04      0.013     0.002     0.000     0.012     1000   ActionDispatch::Routing::RouteSet::Dispatcher#controller 
  0.04      0.004     0.002     0.000     0.002     1000   ActionController::Rendering#_normalize_args 
  0.04      0.008     0.002     0.000     0.006     1000   URI::Generic#host= 
  0.04      0.002     0.002     0.000     0.000     1000   Class#allocate 
  0.04      0.004     0.002     0.000     0.002     2000   URI::Generic#component 
  0.04      0.008     0.002     0.000     0.006     1000   ActionDispatch::Http::FilterParameters#filtered_path 
  0.04      0.004     0.002     0.000     0.002     1000   Set#initialize 
  0.04      0.004     0.002     0.000     0.002     2000   #<Module:0x000000030473f8>#config= 
  0.04      0.021     0.002     0.000     0.020     1000   SQLite3::Statement#columns 
  0.04      0.010     0.002     0.000     0.008     1000   ActiveSupport::Configurable#config 
  0.04      0.018     0.002     0.000     0.016     1000   ActionDispatch::Http::Headers#[] 
  0.04      0.002     0.002     0.000     0.000     2000   URI::Generic#path_query 
  0.04      0.002     0.002     0.000     0.000     1000   String#squeeze! 
  0.04      0.020     0.002     0.000     0.018     2000   Hash#with_indifferent_access 
  0.04      0.006     0.002     0.000     0.004     2000   ActiveSupport::HashWithIndifferentAccess#key? 
  0.04      0.002     0.002     0.000     0.000     2000   ActiveRecord::AttributeMethods::PrimaryKey::ClassMethods#primary_key 
  0.04      0.004     0.002     0.000     0.002     1000   <Module::Mime>#[] 
  0.04      0.002     0.002     0.000     0.000     2000   ActionDispatch::Http::Headers#initialize 
  0.04      0.017     0.002     0.000     0.015     1000   AbstractController::ViewPaths#formats= 
  0.03      0.005     0.002     0.000     0.003     1000   ActionDispatch::Response#respond_to? 
  0.03      0.181     0.002     0.000     0.179     1000   Turbolinks::XHRHeaders#set_xhr_redirected_to 
  0.03      0.002     0.002     0.000     0.000     4000   Fixnum#fdiv 
  0.03      0.025     0.002     0.000     0.024     2000   Enumerable#all? 
  0.03      0.002     0.002     0.000     0.000     3000   ActiveSupport::HashWithIndifferentAccess#regular_writer 
  0.03      0.002     0.002     0.000     0.000     2000   Rails::Engine#routes 
  0.03      0.016     0.002     0.000     0.014     1000   ActiveRecord::Result#hash_rows 
  0.03      0.410     0.002     0.000     0.408     1000   ActionController::Instrumentation#cleanup_view_runtime 
  0.03      0.002     0.002     0.000     0.000     1000   String#chomp 
  0.03      0.005     0.002     0.000     0.004     2000   ThreadSafe::MriCacheBackend#compute_if_absent 
  0.03      0.009     0.002     0.000     0.007     2000   Rack::Request#ssl? 
  0.03      0.006     0.002     0.000     0.004     1000   ActiveModel::Serializer#serializable_hash 
  0.03      0.080     0.002     0.000     0.079     1000   AbstractController::Rendering#_normalize_render 
  0.03      0.002     0.002     0.000     0.000     2000   ActionDispatch::Journey::Path::Pattern#to_regexp 
  0.03      0.002     0.002     0.000     0.000     1000   String#rindex 
  0.03      0.086     0.002     0.000     0.085     1000   Arel::Visitors::SQLite#visit_Arel_Nodes_SelectStatement 
  0.03      0.010     0.002     0.000     0.008     1000   ActionDispatch::Journey::Path::Pattern::MatchData#captures 
  0.03      0.002     0.002     0.000     0.000     2000   <Class::ActionDispatch::Request::Session>#find 
  0.03      0.002     0.002     0.000     0.000     1000   ActiveSupport::MessageVerifier#initialize 
  0.03      0.002     0.002     0.000     0.000     3000   ActionDispatch::Integration::Session#https? 
  0.03      0.172     0.002     0.000     0.171     1000   ActionDispatch::Request::Session#exists? 
  0.03      0.110     0.002     0.000     0.109     1000   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller! 
  0.03      0.002     0.002     0.000     0.000     1000   SQLite3::Database#encoding 
  0.03      2.655     0.002     0.000     2.654     1000   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch 
  0.03      0.002     0.002     0.000     0.000     3000   ActiveRecord::QueryMethods#includes_values 
  0.03      0.004     0.002     0.000     0.002     1000   ActiveSupport::Inflector#demodulize 
  0.03      0.154     0.002     0.000     0.153     1000   ActiveRecord::QueryMethods#arel 
  0.03      0.003     0.002     0.000     0.001     2000   ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for 
  0.03      0.160     0.002     0.000     0.158     2000  *ActionDispatch::Session::StaleSessionCheck#stale_session_check! 
  0.03      0.002     0.002     0.000     0.000     4000   Fixnum#- 
  0.03      0.005     0.002     0.000     0.003     1000   Rack::Session::Abstract::ID#force_options? 
  0.03      0.002     0.002     0.000     0.000     2000   ActionDispatch::Journey::Route#verb 
  0.03      0.002     0.002     0.000     0.000     1000   ActionDispatch::RemoteIp::GetIp#initialize 
  0.03      0.003     0.002     0.000     0.002     1000   <Class::AbstractController::Base>#controller_path 
  0.03      1.639     0.002     0.000     1.637     1000   ActionController::Rescue#process_action 
  0.03      0.002     0.002     0.000     0.000     1000   Digest::Base#finish 
  0.03      0.008     0.002     0.000     0.006     1000   ActionDispatch::Cookies::CookieJar#update 
  0.03      0.002     0.002     0.000     0.000     4000   NilClass#blank? 
  0.03      0.003     0.002     0.000     0.001     1000   ActionDispatch::Http::Cache::Response#handle_conditional_get! 
  0.03      0.006     0.002     0.000     0.004     1000   ActiveSupport::TaggedLogging#flush 
  0.03      0.003     0.002     0.000     0.001     2000   ActionDispatch::Request::Session#options 
  0.03      0.004     0.002     0.000     0.002     1000   ActionDispatch::Request#form_data? 
  0.03      0.011     0.002     0.000     0.009     1000   ActionDispatch::Http::Parameters#symbolized_path_parameters 
  0.03      4.894     0.002     0.000     4.893     2001  *Integer#times 
  0.03      0.003     0.002     0.000     0.002     1000   AbstractController::I18nProxy#initialize 
  0.03      0.006     0.002     0.000     0.004     1000   ActionDispatch::Http::FilterParameters#parameter_filter 
  0.03      0.002     0.002     0.000     0.000     2000   Fixnum#divmod 
  0.03      0.018     0.002     0.000     0.016     2000   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default 
  0.03      0.004     0.002     0.000     0.002     1000   ActionDispatch::RequestId#external_request_id 
  0.03      0.009     0.002     0.000     0.008     2000   Kernel#initialize_clone 
  0.03      0.010     0.002     0.000     0.008     2000  *Arel::Visitors::ToSql#visit_Arel_Nodes_Limit 
  0.03      0.011     0.002     0.000     0.010     4000  *ActiveModel::Serializer#perform_caching? 
  0.03      0.176     0.002     0.000     0.175     1000   ActionDispatch::Request::Session#[] 
  0.03      0.002     0.002     0.000     0.000     1000   <Class::ActionDispatch::Response>#default_charset 
  0.03      0.011     0.001     0.000     0.010     2000   MonitorMixin#new_cond 
  0.03      0.002     0.001     0.000     0.000     1000   URI::Generic#check_port 
  0.03      0.050     0.001     0.000     0.049     1000   ActionDispatch::Request#ip 
  0.03      0.023     0.001     0.000     0.022     2000   ActiveRecord::ConnectionAdapters::ConnectionPool#connected? 
  0.03      0.053     0.001     0.000     0.051     1000   ActionDispatch::Request::Session::Options#initialize 
  0.03      0.004     0.001     0.000     0.002     1000   AbstractController::Base#action_method? 
  0.03      0.002     0.001     0.000     0.001     2000   ActionDispatch::Request#deep_munge 
  0.03      0.003     0.001     0.000     0.002     1000   Rack::Test::Session#retry_with_digest_auth? 
  0.03      0.408     0.001     0.000     0.407     1000   <Module::Benchmark>#ms 
  0.03      0.001     0.001     0.000     0.000     3000   Kernel#initialize_copy 
  0.03      0.027     0.001     0.000     0.025     2000   ActionDispatch::Journey::Route#matches? 
  0.03      0.019     0.001     0.000     0.017     1000   ActionDispatch::Http::ParameterFilter#compiled_filter 
  0.03      0.001     0.001     0.000     0.000     4000   Hash#default 
  0.03      0.001     0.001     0.000     0.000     2000   Struct#initialize 
  0.03      0.001     0.001     0.000     0.000     4000   Mutex#initialize 
  0.03      0.003     0.001     0.000     0.002     1000   ActionDispatch::Response#each 
  0.03      0.001     0.001     0.000     0.000     3000   Mime::Type#to_sym 
  0.03      0.041     0.001     0.000     0.039     1000   ActionDispatch::Http::ParameterFilter#filter 
  0.03      0.008     0.001     0.000     0.006     1000   ActionDispatch::Request#fullpath 
  0.03      0.002     0.001     0.000     0.000     1000   ActionView::LookupContext::DetailsCache#_set_detail 
  0.03      0.001     0.001     0.000     0.000     1000   ActionDispatch::Journey::GTG::TransitionTable#accepting? 
  0.03      0.001     0.001     0.000     0.000     1000   ActiveSupport::Cache::Store#initialize 
  0.03      0.002     0.001     0.000     0.001     1000   ActionDispatch::Journey::Router#partitioned_routes 
  0.03      0.005     0.001     0.000     0.004     1000   ActiveSupport::JSON::Encoding::Encoder#options_for 
  0.03      0.007     0.001     0.000     0.005     1000   ActiveSupport::JSON::Encoding::Encoder#initialize 
  0.03      0.002     0.001     0.000     0.000     1000   Rack::Test::Session#headers_for_env 
  0.03      0.001     0.001     0.000     0.000     1000   Rack::Request#session 
  0.03      0.001     0.001     0.000     0.000     2000   ActionDispatch::Integration::Session#host 
  0.03      0.004     0.001     0.000     0.002     1000   ActionDispatch::Request#content_length 
  0.03      0.003     0.001     0.000     0.001     1000   ActionController::RackDelegation#content_type= 
  0.03      0.001     0.001     0.000     0.000     3000   Array#push 
  0.03      0.001     0.001     0.000     0.000     5000   ThreadSafe::NonConcurrentCacheBackend#clear 
  0.03      0.003     0.001     0.000     0.001     1000   ActionDispatch::Cookies::EncryptedCookieJar#[] 
